4/8/06,56,Get Drunk And Be Somebody,Toby Keith,60,47,12,country,FALSE
4/8/06,57,Upside Down,Jack Johnson,59,38,11,pop,FALSE
4/8/06,58,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,55,39,19,country,FALSE
4/8/06,59,Girl,Paul Wall,68,35,4,rap,FALSE
4/8/06,60,Hips Don't Lie,Shakira Featuring Wyclef Jean,84,1,2,pop,FALSE
4/8/06,61,Nobody But Me,Blake Shelton,64,60,9,country,FALSE
4/8/06,62,Best Friend,50 Cent &amp; Olivia,56,35,5,rap,FALSE
4/8/06,63,What's Left Of Me,Nick Lachey,70,6,5,pop,TRUE
4/8/06,64,She Don't Tell Me To,Montgomery Gentry,62,62,13,country,FALSE
4/8/06,65,Looking For You,Kirk Franklin,63,61,18,pop,FALSE
4/8/06,66,Rush,Aly &amp; AJ,61,59,6,pop,FALSE
4/8/06,67,Believe,Brooks &amp; Dunn,65,60,15,country,FALSE
4/8/06,68,Why,Jason Aldean,72,43,4,country,FALSE
4/8/06,69,Beautiful Love,The Afters,--,55,1,alternative,FALSE
4/8/06,70,The Real Thing,Bo Bice,75,56,3,rock,FALSE
4/8/06,71,Rodeo,Juvenile,58,41,18,hip-hop,FALSE
4/8/06,72,L.O.V.E.,Ashlee Simpson,67,22,16,pop,FALSE
4/8/06,73,Can't Let Go,Anthony Hamilton,79,71,4,jazz,FALSE
4/8/06,74,4 Minutes,Avant,81,52,3,r&b,FALSE
4/8/06,75,In My Mind,Heather Headley,78,75,8,r&b,FALSE
4/8/06,76,Cheatin',Sara Evans,69,69,11,country,FALSE
4/8/06,77,Settle For A Slowdown,Dierks Bentley,89,42,2,country,FALSE
4/8/06,78,The Only Difference Between Martyrdom And Suicide Is Press Coverage,Panic! At The Disco,88,77,2,emo,FALSE
4/8/06,79,Always On Your Side,Sheryl Crow &amp; Sting,74,33,4,folk,FALSE
4/8/06,80,Perfect Situation,Weezer,76,51,16,rock,FALSE
4/8/06,81,Something's Gotta Give,LeAnn Rimes,92,51,3,country,FALSE
4/8/06,82,Sorry,Madonna,77,58,5,pop,FALSE
4/8/06,83,Black Horse &amp; The Cherry Tree,KT Tunstall,85,20,3,pop,FALSE
4/8/06,84,Wherever You Are,Jack Ingram,91,63,3,country,FALSE
4/8/06,85,Gettin' Some,Shawnna,96,31,2,hip-hop,FALSE
4/8/06,86,Oh Yes (aka 'Postman'),Juelz Santana,73,56,11,crunk,FALSE
4/8/06,87,Goodbye My Lover,James Blunt,71,66,4,pop,FALSE
4/8/06,88,Breaking Free,"Zac Efron, Andrew Seeley &amp; Vanessa Anne Hudgens",80,19,10,NULL,FALSE
4/8/06,89,Bring Out The Freak In You,Lil Rob,86,85,7,rap,FALSE
4/8/06,90,Conceited (There's Something About Remy),Remy Ma,93,90,2,rap,FALSE
4/8/06,91,"A Little Less Sixteen Candles, A Little More Touch Me",Fall Out Boy,--,65,1,punk,FALSE
4/8/06,92,Betcha Can't Do It Like Me,D4L,87,72,8,rap,FALSE
4/8/06,93,The Lucky One,Faith Hill,--,69,1,country,FALSE
4/8/06,94,Lights And Sounds,Yellowcard,83,50,10,rock,FALSE
4/8/06,95,Wasteland,10 Years,94,94,2,alternative,FALSE
4/8/06,96,Talk,Coldplay,99,86,6,rock,FALSE
4/8/06,97,Animals,Nickelback,--,97,3,rock,FALSE
4/8/06,98,Snap Yo Fingers,Lil Jon Featuring E-40 &amp; Sean Paul Of The YoungBloodZ,--,7,1,hip-hop,FALSE
4/8/06,99,Kerosene,Miranda Lambert,90,61,16,country,FALSE
4/8/06,100,Llame Pa' Verte,Wisin &amp; Yandel,--,100,1,pop,FALSE
4/1/06,1,Temperature,Sean Paul,2,1,11,reggae,FALSE
4/1/06,2,Bad Day,Daniel Powter,5,1,6,pop,TRUE
4/1/06,3,So Sick,Ne-Yo,1,1,17,hip-hop,FALSE
4/1/06,4,You're Beautiful,James Blunt,3,1,21,pop,TRUE
4/1/06,5,Be Without You,Mary J. Blige,4,3,19,r&b,FALSE
4/1/06,6,Unwritten,Natasha Bedingfield,7,5,17,pop,FALSE
4/1/06,7,"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut &amp; Charlay,9,7,11,rap,TRUE
4/1/06,8,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,6,5,14,hip-hop,FALSE
4/1/06,9,Yo (Excuse Me Miss),Chris Brown,10,7,14,hip-hop,FALSE
4/1/06,10,Check On It,Beyonce Featuring Slim Thug,8,1,20,pop,FALSE
4/1/06,11,Everytime We Touch,Cascada,12,10,16,pop,FALSE
4/1/06,12,Grillz,"Nelly Featuring Paul Wall, Ali &amp; Gipp",11,1,20,rap,TRUE
4/1/06,13,Ms. New Booty,Bubba Sparxxx Featuring Ying Yang Twins &amp; Mr. ColliPark,14,7,9,NULL,FALSE
4/1/06,14,Beep,The Pussycat Dolls Featuring will.i.am,16,13,9,pop,FALSE
4/1/06,15,Shake That,Eminem Featuring Nate Dogg,13,6,15,rap,FALSE
4/1/06,16,Walk Away,Kelly Clarkson,19,12,11,pop,FALSE
4/1/06,17,"Dance, Dance",Fall Out Boy,17,9,22,rock,FALSE
4/1/06,18,Touch It,Busta Rhymes,18,16,15,rap,FALSE
4/1/06,19,Unpredictable,Jamie Foxx Featuring Ludacris,15,8,18,hip-hop,FALSE
4/1/06,20,Love,Keyshia Cole,23,19,9,r&b,FALSE
4/1/06,21,Dirty Little Secret,The All-American Rejects,21,9,34,rock,FALSE
4/1/06,22,Because Of You,Kelly Clarkson,26,7,31,pop,FALSE
4/1/06,23,Fresh Azimiz,Bow Wow Featuring J-Kwon &amp; Jermaine Dupri,29,23,15,hip-hop,FALSE
4/1/06,24,"Jesus, Take The Wheel",Carrie Underwood,20,20,20,country,FALSE
4/1/06,25,Who Says You Can't Go Home,Bon Jovi,32,23,10,rock,FALSE
4/1/06,26,Pump It,The Black Eyed Peas,24,18,17,hip-hop,FALSE
4/1/06,27,Ridin',Chamillionaire Featuring Krayzie Bone,36,1,5,hip-hop,FALSE
4/1/06,28,My Humps,The Black Eyed Peas,25,3,33,hip-hop,FALSE
4/1/06,29,Rompe,Daddy Yankee,30,24,18,reggae,FALSE
4/1/06,30,King Without A Crown,Matisyahu,28,28,9,reggae,TRUE
4/1/06,31,Stupid Girls,P!nk,22,13,6,pop,FALSE
4/1/06,32,Move Along,The All-American Rejects,51,15,8,rock,FALSE
4/1/06,33,Run It!,Chris Brown,27,1,32,pop,FALSE
4/1/06,34,Stickwitu,The Pussycat Dolls,31,5,24,pop,FALSE
4/1/06,35,Tell Me When To Go,E-40 Featuring Keak Da Sneak,58,35,5,rap,TRUE
4/1/06,36,Tonight I Wanna Cry,Keith Urban,37,36,14,country,FALSE
4/1/06,37,"Sugar, We're Goin' Down",Fall Out Boy,38,8,40,emo,FALSE
4/1/06,38,SOS,Rihanna,44,1,6,pop,FALSE
4/1/06,39,Gold Digger,Kanye West Featuring Jamie Foxx,34,1,36,hip-hop,FALSE
4/1/06,40,Photograph,Nickelback,35,2,30,rock,FALSE
4/1/06,41,World Wide Suicide,Pearl Jam,--,41,1,rock,FALSE
4/1/06,42,Savin' Me,Nickelback,75,19,3,rock,FALSE
4/1/06,43,Poppin' My Collar,Three 6 Mafia,52,21,5,rap,FALSE
4/1/06,44,For You I Will (Confidence),Teddy Geiger,53,29,7,pop,TRUE
4/1/06,45,You And Me,Lifehouse,39,5,59,alternative,FALSE
4/1/06,46,What Hurts The Most,Rascal Flatts,49,6,7,country,FALSE
4/1/06,47,Touch The Sky,Kanye West Featuring Lupe Fiasco,42,42,6,hip-hop,FALSE
4/1/06,48,Over My Head (Cable Car),The Fray,56,8,6,alternative,FALSE
4/1/06,49,Living In Fast Forward,Kenny Chesney,55,48,10,country,FALSE
4/1/06,50,Feel Good Inc,Gorillaz,43,14,45,alternative,TRUE
4/1/06,51,Your Man,Josh Turner,45,38,14,country,FALSE
4/1/06,52,Girl Next Door,Saving Jane,54,31,6,pop,TRUE
4/1/06,53,Ever The Same,Rob Thomas,57,48,11,pop,FALSE
4/1/06,54,What You Know,T.I.,65,3,3,crunk,FALSE
4/1/06,55,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,46,39,18,country,FALSE
4/1/06,56,Best Friend,50 Cent &amp; Olivia,60,35,4,rap,FALSE
4/1/06,57,I Write Sins Not Tragedies,Panic! At The Disco,82,7,3,emo,FALSE
4/1/06,58,Rodeo,Juvenile,41,41,17,hip-hop,FALSE
4/1/06,59,Upside Down,Jack Johnson,59,38,10,pop,FALSE
4/1/06,60,Get Drunk And Be Somebody,Toby Keith,63,47,11,country,FALSE
4/1/06,61,Rush,Aly &amp; AJ,62,59,5,pop,FALSE
4/1/06,62,She Don't Tell Me To,Montgomery Gentry,68,62,12,country,FALSE
4/1/06,63,Looking For You,Kirk Franklin,71,61,17,pop,FALSE
4/1/06,64,Nobody But Me,Blake Shelton,72,60,8,country,FALSE
4/1/06,65,Believe,Brooks &amp; Dunn,67,60,14,country,FALSE
4/1/06,66,When You're Mad,Ne-Yo,81,15,3,r&b,FALSE
4/1/06,67,L.O.V.E.,Ashlee Simpson,61,22,15,pop,FALSE
4/1/06,68,Girl,Paul Wall,83,35,3,rap,FALSE
4/1/06,69,Cheatin',Sara Evans,76,69,10,country,FALSE
4/1/06,70,What's Left Of Me,Nick Lachey,73,6,4,pop,TRUE
4/1/06,71,Goodbye My Lover,James Blunt,66,66,3,pop,FALSE
4/1/06,72,Why,Jason Aldean,88,43,3,country,FALSE
4/1/06,73,Oh Yes (aka 'Postman'),Juelz Santana,74,56,10,crunk,FALSE
4/1/06,74,Always On Your Side,Sheryl Crow &amp; Sting,33,33,3,folk,FALSE
4/1/06,75,The Real Thing,Bo Bice,98,56,2,rock,FALSE
4/1/06,76,Perfect Situation,Weezer,69,51,15,rock,FALSE
4/1/06,77,Sorry,Madonna,77,58,4,pop,FALSE
4/1/06,78,In My Mind,Heather Headley,89,75,7,r&b,FALSE
4/1/06,79,Can't Let Go,Anthony Hamilton,86,71,3,jazz,FALSE
4/1/06,80,Breaking Free,"Zac Efron, Andrew Seeley &amp; Vanessa Anne Hudgens",79,19,9,NULL,FALSE
4/1/06,81,4 Minutes,Avant,94,52,2,r&b,FALSE
4/1/06,82,Gotta Go,Trey Songz,70,67,18,pop,FALSE
4/1/06,83,Lights And Sounds,Yellowcard,78,50,9,rock,FALSE
4/1/06,84,Hips Don't Lie,Shakira Featuring Wyclef Jean,--,1,1,pop,FALSE
4/1/06,85,Black Horse &amp; The Cherry Tree,KT Tunstall,91,20,2,pop,FALSE
4/1/06,86,Bring Out The Freak In You,Lil Rob,85,85,6,rap,FALSE
4/1/06,87,Betcha Can't Do It Like Me,D4L,80,72,7,rap,FALSE
4/1/06,88,The Only Difference Between Martyrdom And Suicide Is Press Coverage,Panic! At The Disco,--,77,1,emo,FALSE
4/1/06,89,Settle For A Slowdown,Dierks Bentley,--,42,1,country,FALSE
4/1/06,90,Kerosene,Miranda Lambert,87,61,15,country,FALSE
4/1/06,91,Wherever You Are,Jack Ingram,97,63,2,country,FALSE
4/1/06,92,Something's Gotta Give,LeAnn Rimes,100,51,2,country,FALSE
4/1/06,93,Conceited (There's Something About Remy),Remy Ma,--,90,1,rap,FALSE
4/1/06,94,Wasteland,10 Years,--,94,1,alternative,FALSE
4/1/06,95,Kryptonite (I'm On It),Purple Ribbon All-Stars,93,35,19,hip-hop,TRUE
4/1/06,96,Gettin' Some,Shawnna,--,31,1,hip-hop,FALSE
4/1/06,97,Gold Lion,Yeah Yeah Yeahs,--,88,1,rock,FALSE
4/1/06,98,My Hood,Young Jeezy,92,77,10,rap,FALSE
4/1/06,99,Talk,Coldplay,99,86,5,rock,FALSE
4/1/06,100,Crash,Gwen Stefani,84,49,8,pop,FALSE
3/25/06,1,So Sick,Ne-Yo,1,1,16,hip-hop,FALSE
3/25/06,2,Temperature,Sean Paul,2,1,10,reggae,FALSE
3/25/06,3,You're Beautiful,James Blunt,3,1,20,pop,TRUE
3/25/06,4,Be Without You,Mary J. Blige,4,3,18,r&b,FALSE
3/25/06,5,Bad Day,Daniel Powter,14,1,5,pop,TRUE
3/25/06,6,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,6,5,13,hip-hop,FALSE
3/25/06,7,Unwritten,Natasha Bedingfield,10,5,16,pop,FALSE
3/25/06,8,Check On It,Beyonce Featuring Slim Thug,5,1,19,pop,FALSE
3/25/06,9,"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut &amp; Charlay,9,7,10,rap,TRUE
3/25/06,10,Yo (Excuse Me Miss),Chris Brown,8,7,13,hip-hop,FALSE
3/25/06,11,Grillz,"Nelly Featuring Paul Wall, Ali &amp; Gipp",7,1,19,rap,TRUE
3/25/06,12,Everytime We Touch,Cascada,11,10,15,pop,FALSE
3/25/06,13,Shake That,Eminem Featuring Nate Dogg,12,6,14,rap,FALSE
3/25/06,14,Ms. New Booty,Bubba Sparxxx Featuring Ying Yang Twins &amp; Mr. ColliPark,15,7,8,NULL,FALSE
3/25/06,15,Unpredictable,Jamie Foxx Featuring Ludacris,13,8,17,hip-hop,FALSE
3/25/06,16,Beep,The Pussycat Dolls Featuring will.i.am,25,13,8,pop,FALSE
3/25/06,17,"Dance, Dance",Fall Out Boy,16,9,21,rock,FALSE
3/25/06,18,Touch It,Busta Rhymes,17,16,14,rap,FALSE
3/25/06,19,Walk Away,Kelly Clarkson,26,12,10,pop,FALSE
3/25/06,20,"Jesus, Take The Wheel",Carrie Underwood,24,20,19,country,FALSE
3/25/06,21,Dirty Little Secret,The All-American Rejects,18,9,33,rock,FALSE
3/25/06,22,Stupid Girls,P!nk,19,13,5,pop,FALSE
3/25/06,23,Love,Keyshia Cole,20,19,8,r&b,FALSE
3/25/06,24,Pump It,The Black Eyed Peas,21,18,16,hip-hop,FALSE
3/25/06,25,My Humps,The Black Eyed Peas,28,3,32,hip-hop,FALSE
3/25/06,26,Because Of You,Kelly Clarkson,22,7,30,pop,FALSE
3/25/06,27,Run It!,Chris Brown,23,1,31,pop,FALSE
3/25/06,28,King Without A Crown,Matisyahu,61,28,8,reggae,TRUE
3/25/06,29,Fresh Azimiz,Bow Wow Featuring J-Kwon &amp; Jermaine Dupri,32,23,14,hip-hop,FALSE
3/25/06,30,Rompe,Daddy Yankee,31,24,17,reggae,FALSE
3/25/06,31,Stickwitu,The Pussycat Dolls,27,5,23,pop,FALSE
3/25/06,32,Who Says You Can't Go Home,Bon Jovi,34,23,9,rock,FALSE
3/25/06,33,Always On Your Side,Sheryl Crow &amp; Sting,35,33,2,folk,FALSE
3/25/06,34,Gold Digger,Kanye West Featuring Jamie Foxx,29,1,35,hip-hop,FALSE
3/25/06,35,Photograph,Nickelback,33,2,29,rock,FALSE
3/25/06,36,Ridin',Chamillionaire Featuring Krayzie Bone,57,1,4,hip-hop,FALSE
3/25/06,37,Tonight I Wanna Cry,Keith Urban,36,36,13,country,FALSE
3/25/06,38,"Sugar, We're Goin' Down",Fall Out Boy,39,8,39,emo,FALSE
3/25/06,39,You And Me,Lifehouse,37,5,58,alternative,FALSE
3/25/06,40,One Wish,Ray J,30,11,25,r&b,FALSE
3/25/06,41,Rodeo,Juvenile,41,41,16,hip-hop,FALSE
3/25/06,42,Touch The Sky,Kanye West Featuring Lupe Fiasco,47,42,5,hip-hop,FALSE
3/25/06,43,Feel Good Inc,Gorillaz,44,14,44,alternative,TRUE
3/25/06,44,SOS,Rihanna,46,1,5,pop,FALSE
3/25/06,45,Your Man,Josh Turner,38,38,13,country,FALSE
3/25/06,46,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,40,39,17,country,FALSE
3/25/06,47,Laffy Taffy,D4L,42,1,26,hip-hop,TRUE
3/25/06,48,We Be Burnin',Sean Paul,45,6,28,reggae,FALSE
3/25/06,49,What Hurts The Most,Rascal Flatts,66,6,6,country,FALSE
3/25/06,50,There It Go! (The Whistle Song),Juelz Santana,43,6,24,crunk,FALSE
3/25/06,51,Move Along,The All-American Rejects,75,15,7,rock,FALSE
3/25/06,52,Poppin' My Collar,Three 6 Mafia,72,21,4,rap,FALSE
3/25/06,53,For You I Will (Confidence),Teddy Geiger,55,29,6,pop,TRUE
3/25/06,54,Girl Next Door,Saving Jane,54,31,5,pop,TRUE
3/25/06,55,Living In Fast Forward,Kenny Chesney,48,48,9,country,FALSE
3/25/06,56,Over My Head (Cable Car),The Fray,64,8,5,alternative,FALSE
3/25/06,57,Ever The Same,Rob Thomas,52,48,10,pop,FALSE
3/25/06,58,Tell Me When To Go,E-40 Featuring Keak Da Sneak,73,35,4,rap,TRUE
3/25/06,59,Upside Down,Jack Johnson,51,38,9,pop,FALSE
3/25/06,60,Best Friend,50 Cent &amp; Olivia,60,35,3,rap,FALSE
3/25/06,61,L.O.V.E.,Ashlee Simpson,50,22,14,pop,FALSE
3/25/06,62,Rush,Aly &amp; AJ,62,59,4,pop,FALSE
3/25/06,63,Get Drunk And Be Somebody,Toby Keith,68,47,10,country,FALSE
3/25/06,64,In The Deep,Bird York,--,64,1,pop,FALSE
3/25/06,65,What You Know,T.I.,83,3,2,crunk,FALSE
3/25/06,66,Goodbye My Lover,James Blunt,--,66,2,pop,FALSE
3/25/06,67,Believe,Brooks &amp; Dunn,69,60,13,country,FALSE
3/25/06,68,She Don't Tell Me To,Montgomery Gentry,65,62,11,country,FALSE
3/25/06,69,Perfect Situation,Weezer,59,51,14,rock,FALSE
3/25/06,70,Gotta Go,Trey Songz,82,67,17,pop,FALSE
3/25/06,71,Looking For You,Kirk Franklin,71,61,16,pop,FALSE
3/25/06,72,Nobody But Me,Blake Shelton,76,60,7,country,FALSE
3/25/06,73,What's Left Of Me,Nick Lachey,67,6,3,pop,TRUE
3/25/06,74,Oh Yes (aka 'Postman'),Juelz Santana,56,56,9,crunk,FALSE
3/25/06,75,Savin' Me,Nickelback,94,19,2,rock,FALSE
3/25/06,76,Cheatin',Sara Evans,80,69,9,country,FALSE
3/25/06,77,Sorry,Madonna,58,58,3,pop,FALSE
3/25/06,78,Lights And Sounds,Yellowcard,77,50,8,rock,FALSE
3/25/06,79,Breaking Free,"Zac Efron, Andrew Seeley &amp; Vanessa Anne Hudgens",85,19,8,NULL,FALSE
3/25/06,80,Betcha Can't Do It Like Me,D4L,79,72,6,rap,FALSE
3/25/06,81,When You're Mad,Ne-Yo,99,15,2,r&b,FALSE
3/25/06,82,I Write Sins Not Tragedies,Panic! At The Disco,98,7,2,emo,FALSE
3/25/06,83,Girl,Paul Wall,95,35,2,rap,FALSE
3/25/06,84,Crash,Gwen Stefani,70,49,7,pop,FALSE
3/25/06,85,Bring Out The Freak In You,Lil Rob,90,85,5,rap,FALSE
3/25/06,86,Can't Let Go,Anthony Hamilton,93,71,2,jazz,FALSE
3/25/06,87,Kerosene,Miranda Lambert,81,61,14,country,FALSE
3/25/06,88,Why,Jason Aldean,96,43,2,country,FALSE
3/25/06,89,In My Mind,Heather Headley,84,75,6,r&b,FALSE
3/25/06,90,Nasty Girl,"The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge &amp; Avery Storm",78,44,15,NULL,FALSE
3/25/06,91,Black Horse &amp; The Cherry Tree,KT Tunstall,--,20,1,pop,FALSE
3/25/06,92,My Hood,Young Jeezy,92,77,9,rap,FALSE
3/25/06,93,Kryptonite (I'm On It),Purple Ribbon All-Stars,86,35,18,hip-hop,TRUE
3/25/06,94,4 Minutes,Avant,--,52,1,r&b,FALSE
3/25/06,95,Control Myself,LL Cool J Featuring Jennifer Lopez,89,4,3,rap,FALSE
3/25/06,96,Dare,Gorillaz Featuring Shaun Ryder,--,87,5,alternative,FALSE
3/25/06,97,Wherever You Are,Jack Ingram,--,63,1,country,FALSE
3/25/06,98,The Real Thing,Bo Bice,--,56,1,rock,FALSE
3/25/06,99,Talk,Coldplay,--,86,4,rock,FALSE
3/25/06,100,Something's Gotta Give,LeAnn Rimes,--,51,1,country,FALSE
3/18/06,1,So Sick,Ne-Yo,9,1,15,hip-hop,FALSE
3/18/06,2,Temperature,Sean Paul,3,1,9,reggae,FALSE
3/18/06,3,You're Beautiful,James Blunt,1,1,19,pop,TRUE
3/18/06,4,Be Without You,Mary J. Blige,5,3,17,r&b,FALSE
3/18/06,5,Check On It,Beyonce Featuring Slim Thug,2,1,18,pop,FALSE
3/18/06,6,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,6,5,12,hip-hop,FALSE
3/18/06,7,Grillz,"Nelly Featuring Paul Wall, Ali &amp; Gipp",4,1,18,rap,TRUE
3/18/06,8,Yo (Excuse Me Miss),Chris Brown,7,7,12,hip-hop,FALSE
3/18/06,9,"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut &amp; Charlay,11,7,9,rap,TRUE
3/18/06,10,Unwritten,Natasha Bedingfield,8,5,15,pop,FALSE
3/18/06,11,Everytime We Touch,Cascada,10,10,14,pop,FALSE
3/18/06,12,Shake That,Eminem Featuring Nate Dogg,12,6,13,rap,FALSE
3/18/06,13,Unpredictable,Jamie Foxx Featuring Ludacris,13,8,16,hip-hop,FALSE
3/18/06,14,Bad Day,Daniel Powter,29,1,4,pop,TRUE
3/18/06,15,Ms. New Booty,Bubba Sparxxx Featuring Ying Yang Twins &amp; Mr. ColliPark,21,7,7,NULL,FALSE
3/18/06,16,"Dance, Dance",Fall Out Boy,15,9,20,rock,FALSE
3/18/06,17,Touch It,Busta Rhymes,16,16,13,rap,FALSE
3/18/06,18,Dirty Little Secret,The All-American Rejects,14,9,32,rock,FALSE
3/18/06,19,Stupid Girls,P!nk,17,13,4,pop,FALSE
3/18/06,20,Love,Keyshia Cole,25,19,7,r&b,FALSE
3/18/06,21,Pump It,The Black Eyed Peas,18,18,15,hip-hop,FALSE
3/18/06,22,Because Of You,Kelly Clarkson,20,7,29,pop,FALSE
3/18/06,23,Run It!,Chris Brown,19,1,30,pop,FALSE
3/18/06,24,"Jesus, Take The Wheel",Carrie Underwood,28,20,18,country,FALSE
3/18/06,25,Beep,The Pussycat Dolls Featuring will.i.am,31,13,7,pop,FALSE
3/18/06,26,Walk Away,Kelly Clarkson,27,12,9,pop,FALSE
3/18/06,27,Stickwitu,The Pussycat Dolls,22,5,22,pop,FALSE
3/18/06,28,My Humps,The Black Eyed Peas,24,3,31,hip-hop,FALSE
3/18/06,29,Gold Digger,Kanye West Featuring Jamie Foxx,23,1,34,hip-hop,FALSE
3/18/06,30,One Wish,Ray J,26,11,24,r&b,FALSE
3/18/06,31,Rompe,Daddy Yankee,39,24,16,reggae,FALSE
3/18/06,32,Fresh Azimiz,Bow Wow Featuring J-Kwon &amp; Jermaine Dupri,32,23,13,hip-hop,FALSE
3/18/06,33,Photograph,Nickelback,30,2,28,rock,FALSE
3/18/06,34,Who Says You Can't Go Home,Bon Jovi,37,23,8,rock,FALSE
3/18/06,35,Always On Your Side,Sheryl Crow &amp; Sting,--,33,1,folk,FALSE
3/18/06,36,Tonight I Wanna Cry,Keith Urban,43,36,12,country,FALSE
3/18/06,37,You And Me,Lifehouse,35,5,57,alternative,FALSE
3/18/06,38,Your Man,Josh Turner,38,38,12,country,FALSE
3/18/06,39,"Sugar, We're Goin' Down",Fall Out Boy,36,8,38,emo,FALSE
3/18/06,40,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,42,39,16,country,FALSE
3/18/06,41,Rodeo,Juvenile,44,41,15,hip-hop,FALSE
3/18/06,42,Laffy Taffy,D4L,34,1,25,hip-hop,TRUE
3/18/06,43,There It Go! (The Whistle Song),Juelz Santana,33,6,23,crunk,FALSE
3/18/06,44,Feel Good Inc,Gorillaz,40,14,43,alternative,TRUE
3/18/06,45,We Be Burnin',Sean Paul,41,6,27,reggae,FALSE
3/18/06,46,SOS,Rihanna,56,1,4,pop,FALSE
3/18/06,47,Touch The Sky,Kanye West Featuring Lupe Fiasco,52,42,4,hip-hop,FALSE
3/18/06,48,Living In Fast Forward,Kenny Chesney,55,48,8,country,FALSE
3/18/06,49,I Think They Like Me,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat &amp; Bow Wow",50,15,26,hip-hop,FALSE
3/18/06,50,L.O.V.E.,Ashlee Simpson,45,22,13,pop,FALSE
3/18/06,51,Upside Down,Jack Johnson,48,38,8,pop,FALSE
3/18/06,52,Ever The Same,Rob Thomas,57,48,9,pop,FALSE
3/18/06,53,Honky Tonk Badonkadonk,Trace Adkins,46,30,20,country,FALSE
3/18/06,54,Girl Next Door,Saving Jane,62,31,4,pop,TRUE
3/18/06,55,For You I Will (Confidence),Teddy Geiger,53,29,5,pop,TRUE
3/18/06,56,Oh Yes (aka 'Postman'),Juelz Santana,65,56,8,crunk,FALSE
3/18/06,57,Ridin',Chamillionaire Featuring Krayzie Bone,73,1,3,hip-hop,FALSE
3/18/06,58,Sorry,Madonna,70,58,2,pop,FALSE
3/18/06,59,Perfect Situation,Weezer,51,51,13,rock,FALSE
3/18/06,60,Best Friend,50 Cent &amp; Olivia,72,35,2,rap,FALSE
3/18/06,61,King Without A Crown,Matisyahu,61,28,7,reggae,TRUE
3/18/06,62,Rush,Aly &amp; AJ,59,59,3,pop,FALSE
3/18/06,63,Turn It Up,Chamillionaire Featuring Lil' Flip,58,41,20,rap,FALSE
3/18/06,64,Over My Head (Cable Car),The Fray,83,8,4,alternative,FALSE
3/18/06,65,She Don't Tell Me To,Montgomery Gentry,67,62,10,country,FALSE
3/18/06,66,What Hurts The Most,Rascal Flatts,78,6,5,country,FALSE
3/18/06,67,What's Left Of Me,Nick Lachey,89,6,2,pop,TRUE
3/18/06,68,Get Drunk And Be Somebody,Toby Keith,68,47,9,country,FALSE
3/18/06,69,Believe,Brooks &amp; Dunn,75,60,12,country,FALSE
3/18/06,70,Crash,Gwen Stefani,49,49,6,pop,FALSE
3/18/06,71,Looking For You,Kirk Franklin,69,61,15,pop,FALSE
3/18/06,72,Poppin' My Collar,Three 6 Mafia,86,21,3,rap,FALSE
3/18/06,73,Tell Me When To Go,E-40 Featuring Keak Da Sneak,88,35,3,rap,TRUE
3/18/06,74,Hung Up,Madonna,54,7,20,pop,FALSE
3/18/06,75,Move Along,The All-American Rejects,71,15,6,rock,FALSE
3/18/06,76,Nobody But Me,Blake Shelton,82,60,6,country,FALSE
3/18/06,77,Lights And Sounds,Yellowcard,66,50,7,rock,FALSE
3/18/06,78,Nasty Girl,"The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge &amp; Avery Storm",63,44,14,NULL,FALSE
3/18/06,79,Betcha Can't Do It Like Me,D4L,77,72,5,rap,FALSE
3/18/06,80,Cheatin',Sara Evans,84,69,8,country,FALSE
3/18/06,81,Kerosene,Miranda Lambert,64,61,13,country,FALSE
3/18/06,82,Gotta Go,Trey Songz,87,67,16,pop,FALSE
3/18/06,83,What You Know,T.I.,--,3,1,crunk,FALSE
3/18/06,84,In My Mind,Heather Headley,90,75,5,r&b,FALSE
3/18/06,85,Breaking Free,"Zac Efron, Andrew Seeley &amp; Vanessa Anne Hudgens",80,19,7,NULL,FALSE
3/18/06,86,Kryptonite (I'm On It),Purple Ribbon All-Stars,76,35,17,hip-hop,TRUE
3/18/06,87,Wings Of A Butterfly,him,97,87,2,metal,FALSE
3/18/06,88,Just Might (Make Me Believe),Sugarland,79,60,16,country,FALSE
3/18/06,89,Control Myself,LL Cool J Featuring Jennifer Lopez,93,4,2,rap,FALSE
3/18/06,90,Bring Out The Freak In You,Lil Rob,92,85,4,rap,FALSE
3/18/06,91,When I'm Gone,Eminem,74,8,17,rap,FALSE
3/18/06,92,My Hood,Young Jeezy,85,77,8,rap,FALSE
3/18/06,93,Can't Let Go,Anthony Hamilton,--,71,1,jazz,FALSE
